1_grams,Frequency
visits,7
sarus,7
narmada,7
mark,7
2014,7
plea,7
capacity,7
annual,7
learn,7
walk,7
alive,7
eagle,7
urge,7
guj,7
okays,7
prevent,7
hornbill,7
revolution,7
costs,7
sabarmati,7
scare,7
women,7
1st,7
form,7
barack,7
rural,7
cse,7
society,7
planting,7
affect,7
grows,7
400,7
urgent,7
vandalur,7
foot,7
awaits,7
monkeys,7
december,7
poison,7
diseases,7
path,7
gangetic,7
president,7
zoological,7
nation,7
finally,7
saves,7
smallest,7
develop,7
vital,7
short,7
houses,7
discover,7
26,7
response,7
bs,7
gates,7
madurai,7
sector,7
trading,7
identified,7
b,7
u,7
transport,7
fate,7
hot,7
mn,7
signal,7
win,7
straying,7
plays,7
roaring,7
told,7
gift,7
nine,7
cannot,7
territorial,7
draw,6
london,6
flow,6
prowl,6
notifies,6
debris,6
important,6
districts,6
workshop,6
fix,6
inside,6
suspended,6
chain,6
bhagirathi,6
california,6
footprints,6
rainfall,6
delay,6
disease,6
secretary,6
recycling,6
closed,6
biofuel,6
dinosaur,6
markets,6
book,6
guards,6
shortage,6
formed,6
directs,6
crucial,6
croc,6
ask,6
headed,6
ecology,6
stick,6
supply,6
emerging,6
adds,6
electrocuted,6
identify,6
chemical,6
prepare,6
unicef,6
bloom,6
safe,6
seas,6
quarrying,6
violating,6
organic,6
destroy,6
video,6
bn,6
greenland,6
herd,6
journey,6
pace,6
daily,6
complex,6
history,6
dumps,6
camera,6
cess,6
worse,6
economies,6
joint,6
moon,6
hazardous,6
globally,6
translocation,6
address,6
wall,6
treat,6
suspected,6
saran,6
affecting,6
problems,6
alone,6
ludhiana,6
captured,6
rail,6
enthusiasts,6
greater,6
dilution,6
nag,6
killings,6
canal,6
generate,6
round,6
hectares,6
link,6
trillion,6
fewer,6
sends,6
institute,6
37,6
collared,6
wayanad,6
teri,6
cancer,6
tackling,6
pong,6
nmc,6
living,6
clouds,6
threaten,6
conservationists,6
cell,6
economy,6
ground,6
challenges,6
submits,6
members,6
follow,6
stands,6
ponds,6
jail,6
falling,6
melt,6
medical,6
keen,6
g,6
campus,6
tap,6
elusive,6
evidence,6
ii,6
student,6
final,6
university,6
mangar,6
33,6
panic,6
ride,6
stations,6
methane,6
havoc,6
port,6
smugglers,6
far,6
late,6
priority,6
ecologically,6
rubber,6
auto,6
commercial,6
visakhapatnam,6
systems,6
poll,6
wood,6
hopes,6
rings,6
linking,6
cap,6
66,6
2030,6
surgery,6
mercury,6
done,6
falls,6
telangana,6
heads,6
volunteers,6
jaipur,6
brazil,6
biosphere,6
desert,6
worldwide,6
corals,6
crimes,6
capture,6
helps,6
wait,6
menace,6
ambitious,6
economic,6
banks,6
bureau,6
admits,6
highly,6
traps,6
auction,6
patrolling,6
gears,6
strengthen,6
delhiites,6
exit,6
railways,6
forces,6
limit,6
courts,6
sahyadri,6
teams,6
nagarahole,6
wb,6
vi,6
break,6
tropical,6
setting,6
points,6
forestry,6
total,6
fencing,6
never,6
bleaching,6
spent,6
tower,6
complete,6
scrap,6
driving,6
ghaziabad,6
mandatory,6
34,6
g8,6
joins,6
hazard,6
31,6
flamingos,6
thane,6
jharkhand,6
reptiles,6
virus,6
scale,6
ken,6
railway,6
plastics,6
working,5
progress,5
least,5
legally,5
healthy,5
spells,5
restore,5
mountains,5
adult,5
index,5
media,5
neeri,5
northeast,5
egg,5
indonesia,5
info,5
trained,5
touch,5
ensure,5
persons,5
panels,5
difference,5
infection,5
reopen,5
chandrapur,5
spell,5
officers,5
raj,5
yield,5
audit,5
lifestyle,5
sultanpur,5
135,5
watchdog,5
radar,5
endosulfan,5
proper,5
declares,5
degrees,5
stable,5
process,5
schools,5
pesticides,5
2018,5
mantra,5
arsenic,5
freezer,5
ry,5
doubles,5
circuses,5
insects,5
flout,5
55,5
drain,5
kick,5
floating,5
tomorrow,5
peru,5
chandigarh,5
reported,5
host,5
foundation,5
genetic,5
dna,5
dwindling,5
france,5
env,5
policies,5
ministerial,5
sources,5
ailing,5
possible,5
full,5
bite,5
alang,5
godavari,5
pet,5
doom,5
pandas,5
honour,5
enters,5
spiti,5
92,5
wave,5
signs,5
planning,5
member,5
smart,5
hole,5
heroes,5
cent,5
pushing,5
coalition,5
cag,5
reply,5
entry,5
objects,5
master,5
company,5
mate,5
got,5
local,5
ancient,5
babus,5
migration,5
sale,5
birders,5
ratify,5
unit,5
bandipur,5
airport,5
tv,5
leopardess,5
catch,5
finance,5
blanket,5
creating,5
becoming,5
february,5
men,5
turf,5
factory,5
greenery,5
ease,5
planned,5
litter,5
lines,5
pakistan,5
escape,5
benefits,5
faridabad,5
looms,5
gun,5
beas,5
brought,5
reducing,5
declines,5
tests,5
pollute,5
frogs,5
material,5
information,5
1000,5
hails,5
fridge,5
000cr,5
dirty,5
sticks,5
90,5
unlikely,5
market,5
goal,5
leadership,5
vegetarian,5
lessons,5
burden,5
heavily,5
service,5
receding,5
much,5
degradation,5
border,5
sasan,5
effects,5
ganjam,5
reptile,5
credit,5
mou,5
algae,5
flowers,5
carcasses,5
child,5
spread,5
upgrade,5
destroyed,5
miss,5
september,5
increased,5
ganesh,5
co,5
sanitation,5
hotels,5
butterflies,5
delays,5
nagaland,5
helping,5
agree,5
mapping,5
alternatives,5
answer,5
periyar,5
hotspot,5
brings,5
bees,5
urbanisation,5
stranded,5
counting,5
scrutiny,5
volcano,5
changing,5
predator,5
cyclone,5
honey,5
sterlite,5
cng,5
shopping,5
bison,5
teeth,5
crane,5
operators,5
boy,5
stork,5
freshwater,5
higher,5
wheat,5
ntpc,5
ministers,5
factories,5
solid,5
suggests,5
2011,5
highway,5
already,5
pollutes,5
betwa,5
sathyamangalam,5
adoption,5
council,5
idol,5
office,5
nhai,5
cheetahs,5
estates,5
weak,5
cash,5
eastern,5
appeal,5
commission,5
impose,5
brain,5
worsens,5
presence,5
damaging,5
chip,5
hill,5
thiruvananthapuram,5
diet,5
moots,5
taj,5
question,5
mine,5
tanneries,5
relief,5
resolve,5
triggers,5
dwellers,5
39,5
singh,5
emus,5
regime,5
phenomenon,5
recycled,5
greenest,5
sight,5
till,5
machli,5
captivity,5
27,5
places,5
realty,5
saved,5
centres,5
station,5
warning,5
hectare,5
800,5
also,5
treated,5
andaman,5
nurturing,5
dangerous,5
worries,5
isro,5
idols,5
andhari,5
75,5
promises,5
related,5
remove,5
deo,5
gharials,5
aamir,4
swamp,4
trying,4
vihar,4
neglect,4
generation,4
threats,4
pieces,4
spider,4
layer,4
resorts,4
cooperate,4
example,4
grey,4
breathe,4
fake,4
leak,4
export,4
reservoirs,4
hotter,4
graveyard,4
america,4
jaisalmer,4
mouth,4
super,4
mixed,4
gone,4
transit,4
owl,4
shadow,4
famous,4
metro,4
operation,4
ac,4
rock,4
flying,4
hunters,4
crackdown,4
recent,4
sgnp,4
forget,4
makers,4
college,4
lower,4
flag,4
arrives,4
mount,4
slaughter,4
contaminated,4
mps,4
bokaro,4
aims,4
cheaper,4
pattern,4
identifies,4
curbs,4
easy,4
brigade,4
lonely,4
mega,4
critical,4
hybrid,4
trail,4
text,4
crz,4
expected,4
battles,4
celebrates,4
friday,4
sent,4
eia,4
shops,4
vardhan,4
mudumalai,4
required,4
sukhna,4
agri,4
credits,4
bhutan,4
mating,4
saarc,4
glass,4
ink,4
approval,4
ghat,4
sattari,4
failing,4
sustain,4
4th,4
babies,4
beat,4
yr,4
failed,4
affected,4
try,4
umred,4
plagues,4
deficit,4
maldives,4
durga,4
breathing,4
ralamandal,4
coastline,4
saviours,4
switzerland,4
express,4
august,4
wanted,4
rapidly,4
tipping,4
fourth,4
cheer,4
clay,4
housing,4
sell,4
encroachers,4
aug,4
helpline,4
upset,4
incentives,4
tell,4
urged,4
ex,4
consuming,4
23,4
injures,4
cards,4
chance,4
euro,4
reality,4
trial,4
depletion,4
reddy,4
inter,4
know,4
hurt,4
sugar,4
bellary,4
madras,4
resident,4
degree,4
institutions,4
music,4
ends,4
pit,4
squirrels,4
amid,4
files,4
commitment,4
withdrawal,4
powered,4
abode,4
bombay,4
committed,4
joy,4
vows,4
vigil,4
whaling,4
bigger,4
wet,4
structures,4
snowfall,4
yields,4
leap,4
gadgil,4
friends,4
cleared,4
plight,4
latest,4
spots,4
coming,4
koala,4
harsh,4
feeding,4
wine,4
fauna,4
aravalli,4
landscape,4
undp,4
ashore,4
crushed,4
warn,4
violators,4
cleanup,4
irks,4
cooling,4
interest,4
chokes,4
levy,4
culture,4
sales,4
expansion,4
declare,4
recommends,4
harm,4
estate,4
egyptian,4
gene,4
leases,4
tries,4
stretches,4
frozen,4
miners,4
flawed,4
predators,4
manali,4
determine,4
concerned,4
opt,4
kg,4
several,4
views,4
lab,4
acts,4
remote,4
depleting,4
kasturirangan,4
politicians,4
hydro,4
website,4
happy,4
leading,4
responsible,4
fences,4
roars,4
shoots,4
unveil,4
civil,4
victim,4
survives,4
shoot,4
tougher,4
stink,4
stirs,4
hours,4
gharial,4
ash,4
disappearing,4
recycle,4
refrigerator,4
visiting,4
kochi,4
nets,4
app,4
risks,4
electricity,4
common,4
story,4
household,4
assess,4
malnutrition,4
airline,4
sri,4
iceberg,4
links,4
social,4
general,4
compromise,4
filter,4
flows,4
feared,4
giants,4
creatures,4
kolhapur,4
diplomacy,4
flamingoes,4
rainwater,4
mc,4
bannerghatta,4
38,4
speeding,4
trip,4
tusks,4
sept,4
unsafe,4
blamed,4
violations,4
welfare,4
amazon,4
achieve,4
bustards,4
powers,4
officer,4
cos,4
raised,4
flamingo,4
view,4
imposes,4
standards,4
kota,4
card,4
term,4
celebrating,4
enclosure,4
lobby,4
celebrate,4
chop,4
wolf,4
document,4
goyal,4
bench,4
indo,4
hangul,4
wipro,4
inaugurated,4
youths,4
phasing,4
love,4
gorewada,4
approach,4
german,4
blind,4
asbestos,4
releasing,4
culling,4
karnala,4
shrinks,4
matter,4
g20,4
cza,4
pesticide,4
rushikulya,4
varanasi,4
tata,4
initiative,4
ships,4
drown,4
protests,4
rajya,4
hopeful,4
compensation,4
navi,4
results,4
gore,4
resort,4
match,4
meltdown,4
grid,4
widen,4
expands,4
strict,4
disappear,4
rally,4
injuries,4
washington,4
pile,4
comprehensive,4
ropes,4
bull,4
tea,4
pilot,4
introduce,4
regulate,4
density,4
activity,4
pulls,4
grain,4
practices,4
favours,4
medicinal,4
claws,4
hurdle,4
250,4
stubble,4
protecting,4
entering,4
squirrel,4
reduction,4
prize,4
selling,4
introduces,4
post,4
camps,4
sustainability,4
indus,4
rohtang,4
qatar,4
announce,4
owls,4
effluent,4
manmohan,4
envoy,4
together,4
average,4
sanctions,4
jorhat,4
falcons,4
opened,4
mcd,4
size,4
possessing,4
canada,4
germany,4
schemes,4
lavasa,4
holy,4
nagar,4
celebrations,4
fold,4
gulf,4
heart,4
pilikula,4
breaks,4
checks,4
citizens,4
spiders,4
struggling,4
notices,4
eat,4
consent,4
2022,4
hospital,4
partner,4
alipore,4
ore,4
haridwar,4
hazards,4
door,4
glory,3
andamans,3
surat,3
enter,3
assist,3
expedition,3
patch,3
pcb,3
absolute,3
narain,3
streets,3
removed,3
compliance,3
exchange,3
strayed,3
prime,3
mates,3
chinchwad,3
offices,3
sacred,3
pass,3
solved,3
biodegradable,3
innovation,3
extra,3
obligations,3
trampled,3
strike,3
trend,3
preserving,3
scores,3
john,3
bright,3
twice,3
dfo,3
store,3
parched,3
price,3
atlas,3
boosts,3
limits,3
aircraft,3
skimmer,3
storks,3
edge,3
york,3
spend,3
uses,3
celebrated,3
divided,3
timber,3
alaska,3
direct,3
commitments,3
severe,3
bulbs,3
quake,3
varieties,3
percent,3
jaldapara,3
spreads,3
58,3
autorickshaws,3
clusters,3
pack,3
allowing,3
develops,3
flags,3
games,3
agricultural,3
toxins,3
tribe,3
0,3
theme,3
fumes,3
wti,3
cii,3
names,3
european,3
fell,3
produce,3
solve,3
quiet,3
bay,3
hearing,3
bat,3
turned,3
watchers,3
modern,3
imposition,3
harmful,3
apple,3
dense,3
studied,3
escapes,3
chick,3
nagarhole,3
including,3
satkosia,3
hong,3
iran,3
wary,3
worsened,3
fighting,3
pugmarks,3
frequent,3
brahmaputra,3
straws,3
scan,3
recorded,3
silk,3
sabarimala,3
staring,3
sec,3
division,3
finalise,3
conditions,3
iii,3
confusion,3
g77,3
loan,3
rumours,3
net,3
statement,3
log,3
perform,3
vets,3
bail,3
penalties,3
maharajbagh,3
muck,3
macaque,3
lifeline,3
fields,3
firing,3
heatwave,3
conscious,3
decades,3
fines,3
thrive,3
following,3
freed,3
angry,3
beaten,3
harness,3
grim,3
moment,3
withdraws,3
mauls,3
covered,3
kali,3
particles,3
acres,3
pccf,3
sings,3
forms,3
chimpanzees,3
organisms,3
riverfront,3
uranium,3
removal,3
littering,3
successfully,3
emitter,3
predicts,3
embrace,3
adding,3
chairman,3
excess,3
scam,3
keeping,3
mahal,3
biologist,3
veerappan,3
digs,3
pimpri,3
inquiry,3
feb,3
2007,3
lifts,3
kozhikode,3
improve,3
expand,3
alleged,3
observed,3
2009,3
britain,3
yellow,3
aided,3
selection,3
vadodara,3
51,3
dwindles,3
kovai,3
dehradun,3
vizag,3
rsp,3
former,3
australians,3
rehabilitation,3
bed,3
political,3
flora,3
profit,3
ambition,3
painted,3
corp,3
rogue,3
avian,3
logo,3
wide,3
gomti,3
summers,3
primate,3
billed,3
films,3
reject,3
trace,3
plug,3
bali,3
buffaloes,3
hatches,3
framework,3
chocolate,3
r,3
sail,3
notorious,3
recognition,3
650,3
32,3
collector,3
penalty,3
easier,3
washing,3
bush,3
chile,3
holes,3
attention,3
grant,3
malaysia,3
bottled,3
errors,3
morning,3
apathy,3
landfill,3
rule,3
regularly,3
81,3
recovery,3
revival,3
slash,3
succumbs,3
buses,3
96,3
wildfires,3
suitable,3
street,3
anvil,3
stone,3
strewn,3
duck,3
digital,3
stretch,3
