20,"Indian economic policy after independence was influenced by the colonial experience, which was seen as exploitative by Indian leaders exposed to British social democracy and the planned economy of the Soviet Union"
21,"Jawaharlal Nehru, the first prime minister of India, along with the statistician Prasanta Chandra Mahalanobis, formulated and oversaw economic policy during the initial years of the country's independence"
22,"I cannot decide how much to borrow, what shares to issue, at what price, what wages and bonus to pay, and what dividend to give"
23,"Since 1965, the use of high-yielding varieties of seeds, increased fertilisers and improved irrigation facilities collectively contributed to the Green Revolution in India, which improved the condition of agriculture by increasing crop productivity, improving crop patterns and strengthening forward and backward linkages between agriculture and industry"
24,"In 1984, Rajiv Gandhi promised economic liberalization, he made V"
25,"The collapse of the Soviet Union, which was India's major trading partner, and the Gulf War, which caused a spike in oil prices, resulted in a major balance-of-payments crisis for India, which found itself facing the prospect of defaulting on its loans"
26,"In response, the Narasimha Rao government, including Finance Minister Manmohan Singh, initiated economic reforms in 1991"
27,"While the credit rating of India was hit by its nuclear weapons tests in 1998, it has since been raised to investment level in 2003 by Standard & Poor's (S&P) and Moody's"
28,"Starting in 2012,[clarification needed] India entered a period of reduced growth, which slowed to 5"
29,India started recovery in 2013 when the GDP growth rate accelerated to 6
30,"India is ranked 77th out of 190 countries in the World Bank's 2018 ease of doing business index, up 23 points from the last year's 100 and up 53 points in just two years"
31,The following table shows the main economic indicators in 1980-2018
32,Percent labour employment in India by economic sectors (2010)
33,"Contribution to GDP of India by economic sectors of the Indian economy have evolved between 1951 and 2013, as its economy has diversified and developed"
34,"Historically, India has classified and tracked its economy and GDP in three sectors: agriculture, industry, and services"
35,"Agriculture and allied sectors like forestry, logging and fishing accounted for 17% of the GDP, the sector employed 49% of its total workforce in 2014"
36,"India receives an average annual rainfall of 1,208 millimetres "
37,"India is the largest producer of milk, jute and pulses, and has the world's second-largest cattle population with 170Â million animals in 2011"
38,"At around 1,530,000 square kilometres (590,000Â sqÂ mi), India has the second-largest amount of arable land, after the US, with 52% of total land under cultivation"
39,Industry accounts for 26% of GDP and employs 22% of the total workforce
40,Primary energy consumption of India is the third-largest after China and the US with 5
41,India became the world's third-largest producer of electricity in 2013 
42,"Engineering is the largest sub-sector of India's industrial sector, by GDP, and the third-largest by exports"
43,"The engineering industry of India includes its growing car, motorcycle and scooters industry, and productivity machinery such as tractors"
44,The automotive manufacturing industry contributed $79 billion (4% of GDP) 
45,India is one of the largest centres for polishing diamonds and gems and manufacturing jewellery; it is also one of the two largest consumers of gold
46,The gems and jewellery industry has been economically active in India for several thousand years
47,"The particular strength of this sub-sector is in precision cutting, polishing and processing small diamonds (below one carat)"
48,India's infrastructure and transport sector contributes about 5% of its GDP
49,"Indian Railways is the fourth-largest rail network in the world, with a track length of 114,500 kilometres (71,100Â mi) and 7,172 stations"
50,"Petroleum products and chemicals are a major contributor to India's industrial GDP, and together they contribute over 34% of its export earnings"
51,The chemicals manufacturing industry contributed $141 billion (6% of GDP) and employed 17
52,The Indian pharmaceutical industry has grown in recent years to become a major manufacturer of health care products to the world
53,The textile and apparel market in India was estimated to be $108
54,India's textile industry has transformed in recent years from a declining sector to a rapidly developing one
55,The pulp and paper industry in India is one of the major producers of paper in the world and has adopted new manufacturing technology
56,"The services sector has the largest share of India's GDP, accounting for 57% in 2012, up from 15% in 1950"
57,India is the fourth-largest civil aviation market in the world recording an air traffic of 158 million passengers in 2017
58,"Civil aviation in India traces its beginnings to 18 February 1911, when Henri Pequet, a French aviator, carried 6,500 pieces of mail on a Humber biplane from Allahabad to Naini"
59,"In March 1953, the Indian Parliament passed the Air Corporations Act to streamline and nationalise the then existing privately owned eight domestic airlines into Indian Airlines for domestic services and the Tata group-owned Air India for international services"
60,"The government de-regularised the civil aviation sector in 1991 when the government allowed private airlines to operate charter and non-scheduled services under the 'Air Taxi' Scheme until 1994, when the Air Corporation Act was repealed and private airlines could now operate scheduled services"
61,The aviation industry experienced a rapid transformation following deregulation
62,The financial services industry contributed $809 billion (37% of GDP) and employed 14
63,"Prime Minister Indira Gandhi nationalised 14 banks in 1969, followed by six others in 1980, and made it mandatory for banks to provide 40% of their net credit to priority sectors including agriculture, small-scale industry, retail trade and small business, to ensure that the banks fulfilled their social and developmental goals"
64,India's gross domestic savings in 2006-2007 as a percentage of GDP stood at a high 32
65,"According to the report of The National Association of Software and Services Companies (NASSCOM), India has a presence of around 400 companies in the fintech space, with an investment of about $420 million in 2015"
66,The information technology (IT) industry in India consists of two major components: IT services and business process outsourcing (BPO)
67,"The growth in the IT sector is attributed to increased specialisation, and an availability of a large pool of low-cost, highly skilled, fluent English-speaking workers â€“ matched by increased demand from foreign consumers interested in India's service exports, or looking to outsource their operations"
68,The business process outsourcing services in the outsourcing industry in India caters mainly to Western operations of multinational corporations
69,"India became the tenth-largest insurance market in the world in 2013, rising from 15th in 2011"
70,Specialised insurers Export Credit Guarantee Corporation and Agriculture Insurance Company (AIC) offer credit guarantee and crop insurance
71,The Indian insurance business had been under-developed with low levels of insurance penetration
72,"The retail industry, excluding wholesale, contributed $482 billion (22% of GDP) and employed 249"
73,"India's retail industry mostly consists of local mom-and-pop stores, owner-manned shops and street vendors"
74,"India has a fast-growing medical tourism sector of its health care economy, offering low-cost health services and long-term care"
75,An ASSOCHAM-PwC joint study projected that the Indian media and entertainment industry would grow from a size of $30
76,"India's healthcare sector is expected to grow at a CAGR of 29% between 2015 and 2020, to reach US$280 billion, buoyed by rising incomes, greater health awareness, increased precedence of lifestyle diseases, and improved access to health insurance"
77,The ayurveda industry in India recorded a market size of $4
78,"The logistics industry in India was worth over $160 billion in 2016, and grew at a CAGR of 7"
79,Industry estimates indicate that there are over 554 million TV consumers in India as of 2012
80,Mining contributed $63 billion (3% of GDP) and employed 20
81,"Nearly 50% of India's mining industry, by output value, is concentrated in eight states: Odisha, Rajasthan, Chhattisgarh, Andhra Pradesh, Telangana, Jharkhand, Madhya Pradesh and Karnataka"
82,India's mineral resources are vast
83,"In fiscal year 2014-2015, India was the third-largest producer of raw steel and the largest producer of sponge iron"
84,The construction industry contributed $288 billion (13% of GDP) and employed 60
85,"Until the liberalisation of 1991, India was largely and intentionally isolated from world markets, to protect its economy and to achieve self-reliance"
86,"India is a founding-member of General Agreement on Tariffs and Trade (GATT) and its successor, the WTO"
87,India secured 43rd place in competitiveness index
88,"Since independence, India's balance of payments on its current account has been negative"
89,"India's reliance on external assistance and concessional debt has decreased since liberalisation of the economy, and the debt service ratio decreased from 35"
90,India's current account deficit reached an all-time high in 2013
91,"As the third-largest economy in the world in PPP terms, India has attracted foreign direct investment (FDI)"
92,"India liberalised its FDI policy in 2005, allowing up to a 100% FDI stake in ventures"
93,"From 2000 to 2010, the country attracted $178 billion as FDI"
94,"As the government has eased 87 foreign investment direct rules across 21 sectors in the last three years, FDI inflows hit $60"
95,"Since 2000, Indian companies have expanded overseas, investing FDI and creating jobs outside India"
96,"Between 1985 and 2018 20,846 deals have been announced in, into (inbound) and out of (outbound) India"
97,"Here is a list of the top 10 deals with Indian companies participating
"
98,"The Indian rupee is the only legal tender in India, and is also accepted as legal tender in neighbouring Nepal and Bhutan, both of which peg their currency to that of the Indian rupee"
99,"The rupee was linked to the British pound from 1927 to 1946, and then to the US dollar until 1975 through a fixed exchange rate"
100,"After the sharp devaluation in 1991 and transition to current account convertibility in 1994, the value of the rupee has been largely determined by market forces"
101,India's gross national income per capita had experienced high growth rates since 2002
102,"According to 2011 census data, India has about 330Â million houses and 247Â million households"
103,"New World Wealth publishes reports tracking the total wealth of countries, which is measured as the private wealth held by all residents of a country"
104,"The Global Wealth Migration Review 2019 report, published by New World Wealth, found that 5,000 HNWI's emigrated from India in 2018, or about 2% of all HNWIs in the country"
105,"In May 2014, the World Bank reviewed and proposed revisions to its poverty calculation methodology of 2005 and purchasing-power-parity basis for measuring poverty"
106,"Since the early 1960s, successive governments have implemented various schemes to alleviate poverty, under central planning, that have met with partial success"
107,Agricultural and allied sectors accounted for about 52
108,Unemployment in India is characterised by chronic (disguised) unemployment
109,Child labour in India is a complex problem that is rooted in poverty
110,"India has the largest diaspora around the world, an estimated 16 million people, many of whom work overseas and remit funds back to their families"
111,Corruption has been a pervasive problem in India
112,"In 1996, red tape, bureaucracy and the Licence Raj were suggested as a cause for the institutionalised corruption and inefficiency"
113,"Computerisation of services, various central and state vigilance commissions, and the 2005 Right to Information Act  which requires government officials to furnish information requested by citizens or face punitive action  have considerably reduced corruption and opened avenues to redress grievances"
114,"In 2011, the Indian government concluded that most spending fails to reach its intended recipients, as the large and inefficient bureaucracy consumes budgets"
115,"India has an underground economy, with a 2006 report alleging that India topped the worldwide list for black money with almost $1,456Â billion stashed in Swiss banks"
116,India has made progress increasing the primary education attendance rate and expanding literacy to approximately three-fourths of the population
117,Poverty rates in India's poorest states are three to four times higher than those in the more advanced states
118,"A critical problem facing India's economy is the sharp and growing regional variations among India's different states and territories in terms of poverty, availability of infrastructure and socio-economic development"
119,"The five-year plans, especially in the pre-liberalisation era, attempted to reduce regional disparities by encouraging industrial development in the interior regions and distributing industries across states"
120,There is a continuing debate on whether India's economic expansion has been pro-poor or anti-poor
121,The development of Indian security markets began with the launch of the Bombay Stock Exchange (BSE) in July 1875 and Ahmedabad Stock exchange in 1894
122,"The initial public offering (IPO) market in India has been small compared to NYSE and NASDAQ, raising US$300 million in 2013 and US$1"
123,"The economic development in India followed socialist-inspired politicians for most of its independent history, including state-ownership of many sectors; India's per capita income increased at only around 1% annualised rate in the three decades after its independence"
124,The economic growth has been driven by the expansion of the services that have been growing consistently faster than other sectors
125,Favourable macroeconomic performance has been a necessary but not sufficient condition for the significant reduction of poverty amongst the Indian population
126,The progress of economic reforms in India is followed closely
127,At the turn of the century India's GDP was at around US$480 billion
128,India's GDP growth during January-March period of 2015 
129,India ranks second worldwide in farm output
130,"India is the largest producer in the world of milk, cashew nuts, coconuts, tea, ginger, turmeric and black pepper"
131,"The required level of investment for the development of marketing, storage and cold storage infrastructure is estimated to be huge"
132,"The Indian Agricultural Research Institute (IARI), established in 1905, was responsible for the research leading to the ""Indian Green Revolution"" of the 1970s"
133,India is tenth in the world in factory output
134,"Post-liberalisation, the Indian private sector, which was usually run by oligopolies of old family firms and required political connections to prosper was faced with foreign competition, including the threat of cheaper Chinese imports"
135,India is fifteenth in services output
136,"During the Internet bubble that led up to 2000, heavy investments in undersea fibre-optic cables linked Asia with the rest of the world"
137,"Since the economic liberalisation of 1991, India's GDP has been growing at a higher rate"
138,GDP growth rate is unequal within India
139,47 Indian companies were listed in the Forbes Global 2000 ranking for 2015
140,India consumes the second-largest amount of oil in the Asia-Pacific region behind China
141,"As per the Oil and Gas Journal, India had 38Â trillion cubic feet"
142,India imports small amounts of natural gas
143,"As in the oil sector, India's state-owned companies account for the bulk of natural gas production"
144,The Gas Authority of India Ltd
145,"India ranked 77 on the Ease of Doing Business Index in 2018, compared with 137 for Pakistan, 46 for People's Republic of China, 146 for Nigeria, 109 for Brazil, and 73 for Indonesia"
146,Corruption in many forms has been one of the pervasive problems affecting India
147,Corruption is still large
148,"The Right to Information Act (2005) and equivalent acts in the states, that require government officials to furnish information requested by citizens or face punitive action, computerisation of services and various central and state government acts that established vigilance commissions have considerably reduced corruption or at least have opened up avenues to redress grievances"
149,India's labour force is growing by 2
150,"From the overall stock of an estimated 458 million workers, 394Â million (86%) operate in the unorganised sector (of which 63% are self-employed) mostly as informal workers"
151,Children under 14 constitute 3
152,"Economic development in India has had a varying effect on women depending on their age, education, and location"
153,"Since the 1990s there has been significant economic growth and expansion in India , this has had an effect on how women operate in the workforce there"
154,An example of a booming industry for educated women in India is call centers
155,"The economic liberalisation in India refers to the economic liberalisation, initiated in 1991, of the country's economic policies, with the goal of making the economy more market- and service-oriented, and expanding the role of private and foreign investment"
156,Indian government coalitions have been advised by the IMF and World Bank to continue liberalisation
157,"There has been significant debate, however, around liberalisation as an inclusive economic growth strategy"
158,Indian economic policy after independence was influenced by the colonial experience (which was seen by Indian leaders as exploitative in nature) and by those leaders' exposure to Fabian socialism
159,"Before the process of reform began in 1991, the government attempted to close the Indian economy to the outside world"
160,Attempts were made to liberalise the economy in 1966 and 1985
161,"In the 80s, the government led by Rajiv Gandhi started light reforms"
162,The Chandra Shekhar Singh government (1990-1991) took several significant steps towards the much needed reforms and laid its foundation
163,"By 1991, India still had a fixed exchange rate system, where the rupee was pegged to the value of a basket of currencies of major trading partners"
164,A Balance of Payments crisis in 1991 pushed the country to near bankruptcy
165,"In response to the above-mentioned crisis, the Finance ministry led by, the finance minister Manmohan Singh, initiated the economic liberalisation of 1991 with the support of the then Prime minister Narasimha Rao"
166,"On 12 November 1991, based on an application from the Government of India, World Bank sanctioned a structural adjustment loan/credit that consisted of two components - an IBRD loan of $250 million to be paid over 20 years, and an IDA credit of SDR 183"
167,"The economic liberalization of India had a multitude of impacts, some of which were positive and others negative for its people"
168,"However, institutions like the OECD applauded it
"
169,"Its annual growth in GDP per capita accelerated from just 1¼ per cent in the three decades after Independence to 7½ per cent currently, a rate of growth that will double average income in a decade"
170,The election of AB Vajpayee as Prime Minister of India in 1998 and his agenda was seen as a welcome change by some
171,"The fruits of liberalisation reached their peak in 2006, when India recorded its highest GDP growth rate of 9"
172,"The World Poverty Clock is a tool to monitor progress against poverty globally,and regionally"
173,"The clock seeks to address a gap in development data around social progress indicators, starting with poverty numbers, and tries to align them with economic and demographic indicators like Gross Domestic Product (GDP), and population clocks[9] and forecast respectively, which already have real-time and forward looking estimates"
174,"The World Poverty Clock uses publicly available data on income distribution, production, and consumption, provided by various international organizations, most notably the UN, WorldBank, and the International Monetary Fund"
175,"Gross domestic product (GDP) is a monetary measure of the market value of all the final goods and services produced in a specific time period, often annually"
176,"The OECD defines GDP as ""an aggregate measure of production equal to the sum of the gross values added of all resident and institutional units engaged in production and services (plus any taxes, and minus any subsidies, on products not included in the value of their outputs)"
177,Total GDP can also be broken down into the contribution of each industry or sector of the economy
178,"William Petty came up with a basic concept of GDP to attack landlords against unfair taxation during warfare between the Dutch and the English between 1654 and 1676 
[9] Charles Davenant developed the method further in 1695"
179,The history of the concept of GDP should be distinguished from the history of changes in ways of estimating it
180,"GDP can be determined in three ways, all of which should, in principle, give the same result"
181,"The most direct of the three is the production approach, which sums the outputs of every class of enterprise to arrive at the total"
182,This approach mirrors the OECD definition given above
183,Value of the total sales of goods and services plus value of changes in the inventory
184,"The sum of the gross value added in the various economic activities is known as ""GDP at factor cost"""
185,"GDP at factor cost plus indirect taxes less subsidies on products is ""GDP at producer price"""
186,"For measuring output of domestic product, economic activities "
187,The value of output of all sectors is then added to get the gross value of output at factor cost
188,"The second way of estimating GDP is to use ""the sum of primary incomes distributed by resident producer units"""
189,"If GDP is calculated this way it is sometimes called gross domestic income (GDI), or GDP (I)"
190,"This method measures GDP by adding incomes that firms pay households for factors of production they hire - wages for labour, interest for capital, rent for land and profits for entrepreneurship"
191,"The US ""National Income and Expenditure Accounts"" divide incomes into five categories
"
192,These five income components sum to net domestic income at factor cost
193,"Two adjustments must be made to get GDP
"
194,"Total income can be subdivided according to various schemes, leading to various formulae for GDP measured by the income approach"
195,"The sum of COE, GOS and GMI is called total factor income; it is the income of all of the factors of production in society"
196,The third way to estimate GDP is to calculate the sum of the final uses of goods and services (all uses except intermediate consumption) measured in purchasers' prices
197,Market goods which are produced are purchased by someone
198,"GDP (Y) is the sum of consumption (C), investment (I), government spending (G) and net exports "
199,"Here is a description of each GDP component:
"
200,"Note that C, G, and I are expenditures on final goods and services; expenditures on intermediate goods and services do not count"
201,"GDP can be contrasted with gross national product (GNP) or, as it is now known, gross national income (GNI)"
202,GDP is product produced within a country's borders; GNI is product produced by enterprises owned by a country's citizens
203,"For example, the GNI of the USA is the value of output produced by American-owned firms, regardless of where the firms are located"
204,Gross national income (GNI) equals GDP plus income receipts from the rest of the world minus income payments to the rest of the world
205,"In 1991, the United States switched from using GNP to using GDP as its primary measure of production"
206,"The international standard for measuring GDP is contained in the book System of National Accounts (1993), which was prepared by representatives of the International Monetary Fund, European Union, Organisation for Economic Co-operation and Development, United Nations and World Bank"
207,SNA93 provides a set of rules and procedures for the measurement of national accounts
208,"Within each country GDP is normally measured by a national government statistical agency, as private sector organizations normally do not have access to the information required (especially information on expenditure and production by governments)"
209,"The raw GDP figure as given by the equations above is called the nominal, historical, or current, GDP"
210,"For example, suppose a country's GDP in 1990 was $100 million and its GDP in 2000 was $300 million"
211,The factor used to convert GDP from current to constant values in this way is called the GDP deflator
212,"Constant-GDP figures allow us to calculate a GDP growth rate, which indicates how much a country's production has increased (or decreased, if the growth rate is negative) compared to the previous year"
213,Another thing that it may be desirable to account for is population growth
214,"The level of GDP in countries may be compared by converting their value in national currency according to either the current currency exchange rate, or the purchasing power parity exchange rate"
215,The ranking of countries may differ significantly based on which method is used
216,"There is a clear pattern of the purchasing power parity method decreasing the disparity in GDP between high and low income (GDP) countries, as compared to the current exchange rate method"
217,"For more information, see Measures of national income and output"
218,GDP per capita is often used as an indicator of living standards
219,"The major advantage of GDP per capita as an indicator of standard of living is that it is measured frequently, widely, and consistently"
220,GDP does not include several factors that influence the standard of living
221,"It can be argued that GDP per capita as an indicator standard of living is correlated with these factors, capturing them indirectly"
222,"Simon Kuznets, the economist who developed the first comprehensive set of measures of national income, stated in his first report to the US Congress in 1934, in a section titled ""Uses and Abuses of National Income Measurements"":[11]"
223, The valuable capacity of the human mind to simplify a complex situation in a compact characterization becomes dangerous when not controlled in terms of definitely stated criteria
224,All these qualifications upon estimates of national income as an index of productivity are just as important when income measurements are interpreted from the point of view of economic welfare
225,"Distinctions must be kept in mind between quantity and quality of growth, between costs and returns, and between the short and long run"
226,"Ever since the development of GDP, multiple observers have pointed out limitations of using GDP as the overarching measure of economic and social progress"
227,Many environmentalists argue that GDP is a poor measure of social progress because it does not take into account harm to the environment
228,"Although a high or rising level of GDP is often associated with increased economic and social progress within a country, a number of scholars have pointed out that this does not necessarily play out in many instances"
229,"GDP does not account for the distribution of income among the residents of a country, because GDP is merely an aggregate measure"
230,GDP does not take into account the value of household and other unpaid work
231,"The UK's Natural Capital Committee highlighted the shortcomings of GDP in its advice to the UK Government in 2013, pointing out that GDP ""focuses on flows, not stocks"
232,"It has been suggested that countries that have authoritarian governments, such as the People's Republic of China, and Russia, inflate their GDP figures"
233,"In response to these and other limitations of using GDP, alternative approaches have emerged"
234,Taxes in India are levied by the Central Government and the state governments
235,The authority to levy a tax is derived from the Constitution of India which allocates the power to levy various taxes between the Central and the State
236,India has abolished multiple taxes with passage of time and imposed new ones
237,"Direct Taxes in India were governed by two major legislations, Income Tax Act, 1961 and Wealth Tax Act, 1957"
238,Service tax is imposed by the government on all the services provided by firms and servicing companies in lieu of monetary benefit
239,"It is a tax levied on services provided in India, except the State of Jammu and Kashmir"
240,"From 2015 to currently, the gross tax collection of the Centre from service tax has amounted in excess of"
241,"In the 2016 Union budget of India, an excise of duty of 1% without |date=4 March 2016 } The government had earlier proposed an excise duty in the Budget 2011-12, which had to be rolled back after massive protests by jewellers"
242,"Article 246 of the Indian Constitution, distributes legislative powers including taxation, between the Parliament of India and the State Legislature"
243,Separate heads of taxation are no head of taxation in the Concurrent List (Union and the States have no concurrent power of taxation)
244,Income Tax is a tax imposed on individuals or entities (taxpayers) that varies with respective income or profits (taxable income)
245,Goods and Services Tax is a indirect tax collected on supply of goods or service
246,Customs duty is a tax on import & export of goods in India with specific rates on certain types of goods
247,Custom Duty is an indirect tax levied on import or export of goods in and out of country
248,"""Local Body Tax"", popularly known by its abbreviation as ""LBT"", is the tax imposed by the local civic bodies of India on the entry of goods into a local area for consumption, use or sale therein"
249,"Property tax, or 'house tax,' is a local tax on buildings, along with appurtenant land, and imposed on Possessor (certainly, not true custodian of property as per 1978, 44th amendment of constitution)"
